tempo(s)    p0  p0Total p1  p1Total
0.000	-0.11	6.92	-0.03	7.88
0.032	-0.11	6.93	-0.01	7.91
0.064	-0.10	6.94	-0.02	7.89
0.096	-0.10	6.94	-0.02	7.89
0.128	-0.10	6.93	0.00	7.91
0.160	-0.11	6.92	0.02	7.93
0.192	-0.11	6.92	-0.01	7.91
0.224	-0.12	6.91	-0.03	7.88
0.256	-0.13	6.91	-0.03	7.88
0.288	-0.12	6.91	-0.01	7.91
0.320	-0.12	6.91	0.01	7.93
0.352	-0.12	6.92	-0.00	7.91
0.384	-0.11	6.93	-0.03	7.88
0.416	-0.11	6.93	-0.03	7.88
0.448	-0.12	6.91	-0.01	7.90
0.480	-0.13	6.90	0.02	7.93
0.512	-0.12	6.92	-0.00	7.91
0.544	-0.10	6.93	-0.04	7.87
0.576	-0.10	6.93	-0.04	7.88
0.608	-0.11	6.93	-0.01	7.90
0.640	-0.11	6.92	0.02	7.93
0.672	-0.11	6.92	-0.01	7.91
0.704	-0.10	6.93	-0.03	7.88
0.736	-0.12	6.92	-0.04	7.88
0.768	-0.11	6.93	-0.01	7.90
0.800	-0.09	6.95	0.02	7.93
0.832	-0.12	6.92	0.00	7.92
0.864	-0.11	6.92	-0.03	7.88
0.896	-0.10	6.93	-0.03	7.88
0.928	-0.11	6.93	-0.01	7.90
0.960	-0.10	6.94	0.02	7.93
0.992	-0.08	6.96	0.00	7.92
1.024	-0.08	6.95	-0.03	7.89
1.056	-0.09	6.95	-0.03	7.88
1.088	-0.08	6.96	-0.00	7.91
1.120	-0.09	6.95	0.02	7.93
1.152	-0.08	6.95	0.00	7.92
1.184	-0.10	6.93	-0.03	7.88
1.216	-0.10	6.93	-0.04	7.87
1.248	-0.11	6.93	-0.01	7.90
1.280	-0.09	6.94	0.01	7.93
1.312	-0.09	6.94	0.00	7.91
1.344	-0.10	6.94	-0.03	7.88
1.376	-0.09	6.94	-0.04	7.87
1.408	-0.10	6.94	-0.02	7.90
1.440	-0.09	6.95	0.01	7.92
1.472	-0.08	6.95	-0.00	7.91
1.504	-0.08	6.95	-0.03	7.88
1.536	-0.09	6.94	-0.04	7.87
1.568	-0.10	6.94	-0.02	7.89
1.600	-0.09	6.95	0.01	7.93
1.632	-0.09	6.94	-0.00	7.91
1.664	-0.09	6.94	-0.03	7.88
1.696	-0.10	6.93	-0.04	7.87
1.728	-0.09	6.95	-0.02	7.89
1.760	-0.09	6.94	0.01	7.92
1.792	-0.08	6.95	-0.00	7.91
1.824	-0.09	6.94	-0.03	7.88
1.856	-0.08	6.95	-0.04	7.87
1.888	-0.09	6.95	-0.02	7.89
1.920	-0.09	6.95	0.02	7.93
1.952	-0.08	6.96	-0.00	7.91
1.984	-0.08	6.95	-0.03	7.88
2.016	-0.07	6.97	-0.04	7.87
2.048	-0.08	6.95	-0.02	7.89
2.080	-0.07	6.97	0.01	7.93
2.112	-0.07	6.96	-0.00	7.91
2.144	-0.07	6.97	-0.03	7.89
2.176	4.73	11.77	-0.04	7.87
2.208	12.34	19.37	-0.02	7.89
2.240	14.62	21.66	0.02	7.93
2.272	14.46	21.50	0.00	7.92
2.304	13.68	20.72	-0.02	7.89
2.336	12.85	19.88	-0.04	7.87
2.368	11.43	18.46	-0.02	7.89
2.400	9.92	16.95	0.01	7.93
2.432	8.65	15.69	-0.00	7.91
2.464	7.60	14.64	-0.02	7.89
2.496	9.44	16.48	-0.04	7.88
2.528	14.15	21.19	-0.02	7.89
2.560	18.07	25.10	0.01	7.93
2.592	20.24	27.28	0.00	7.92
2.624	20.34	27.37	-0.02	7.89
2.656	17.31	24.34	-0.04	7.87
2.688	13.33	20.36	-0.02	7.89
2.720	11.63	18.66	0.02	7.93
2.752	13.52	20.56	0.00	7.92
2.784	14.82	21.85	-0.02	7.89
2.816	14.71	21.74	-0.04	7.87
2.848	13.82	20.86	-0.02	7.89
2.880	13.37	20.41	0.01	7.93
2.912	12.77	19.80	0.00	7.92
